Entity,Code,Year,Oil,Gas,Coal
India,IND,1966,164.14969,2.66327,412.41537
India,IND,1967,169.36023,3.55878,419.28528
India,IND,1968,189.77089,3.9542,433.82474
India,IND,1969,227.92883,4.74504,460.8412
India,IND,1970,226.89145,6.3284664,436.80887
India,IND,1971,243.33247,6.706219,442.87222
India,IND,1972,262.38327,7.3559065,467.68307
India,IND,1973,276.95908,7.336656,461.4494
India,IND,1974,271.54297,8.303968,520.85614
India,IND,1975,278.09283,10.630813,559.90625
India,IND,1976,293.2587,12.914344,583.0348
India,IND,1977,315.04404,13.792624,610.3462
India,IND,1978,342.3745,15.404812,590.66406
India,IND,1979,369.47278,19.158562,627.49286
India,IND,1980,376.81616,11.331031,659.565
India,IND,1981,405.65527,19.781782,742.1424
India,IND,1982,422.65634,25.934563,733.90405
India,IND,1983,444.35297,30.857752,779.0481
India,IND,1984,477.06705,35.340595,818.31085
India,IND,1985,517.6358,43.228283,857.39703
India,IND,1986,544.25946,60.40024,921.24005
India,IND,1987,561.7668,69.577,1011.6298
India,IND,1988,616.5008,81.50488,1085.5574
India,IND,1989,667.77264,96.904594,1179.941
India,IND,1990,694.0582,115.92735,1276.0251
India,IND,1991,706.1011,129.10802,1357.8777
India,IND,1992,744.1866,144.34691,1438.2565
India,IND,1993,752.0428,146.67085,1489.6254
India,IND,1994,808.2667,158.56918,1537.2871
India,IND,1995,901.3517,180.77829,1631.6134
India,IND,1996,972.76135,197.31721,1678.4825
India,IND,1997,1039.8557,214.52634,1755.3627
India,IND,1998,1113.5074,235.42874,1813.6592
India,IND,1999,1219.4528,241.23369,1796.674
India,IND,2000,1277.5098,253.62694,1911.1663
India,IND,2001,1281.0958,254.27748,1926.9531
India,IND,2002,1324.2423,265.54413,2012.7899
India,IND,2003,1347.6937,284.26898,2107.9836
India,IND,2004,1426.8564,306.6914,2243.5286
India,IND,2005,1450.1283,343.25635,2456.1133
India,IND,2006,1532.0394,358.77188,2549.8647
India,IND,2007,1637.4816,388.1026,2790.2725
India,IND,2008,1719.2588,399.87668,3020.762
India,IND,2009,1806.7904,491.08084,3268.2656
India,IND,2010,1848.4161,589.6162,3348.5461
India,IND,2011,1935.7648,602.85876,3478.864
India,IND,2012,2051.6697,556.9909,3787.818
India,IND,2013,2065.6555,490.193,4009.729
India,IND,2014,2125.4941,485.0157,4401.073
India,IND,2015,2296.0386,478.0684,4490.47
India,IND,2016,2514.2617,507.90982,4587.6924
India,IND,2017,2588.196,535.9986,4737.1567
India,IND,2018,2704.5122,579.96277,4981.6016
India,IND,2019,2791.9463,592.4985,4989.0234
India,IND,2020,2537.8525,603.6012,4714.672
India,IND,2021,2588.8313,623.72705,5352.792
India,IND,2022,2804.5303,582.5085,5561.3345
India,IND,2023,2939.235,620.34424,6137.2236
India,IND,2024,3028.7437,702.8182,6379.826
Indonesia,IDN,1965,72.543625,5.0750003,1.50027
Indonesia,IDN,1966,69.86446,5.1765,1.83754
Indonesia,IDN,1967,67.4028,6.32345,1.29093
Indonesia,IDN,1968,71.29931,6.42495,0.96528995
Indonesia,IDN,1969,76.334076,12.10895,1.1630001
Indonesia,IDN,1970,80.99267,12.5758505,1.01181
Indonesia,IDN,1971,83.94383,12.71795,1.1630001
Indonesia,IDN,1972,90.78368,12.47435,1.1630001
Indonesia,IDN,1973,108.37456,8.12,0.77921
Indonesia,IDN,1974,113.21974,11.439051,0.84898996
Indonesia,IDN,1975,129.84836,23.6495,1.0815899
Indonesia,IDN,1976,139.89664,23.852499,1.0815899
Indonesia,IDN,1977,164.95786,50.75,1.1630001
Indonesia,IDN,1978,185.91682,58.667,1.5467899
Indonesia,IDN,1979,202.2756,75.719,2.3260002
Indonesia,IDN,1980,227.56358,71.3545,2.94239
Indonesia,IDN,1981,249.5228,71.253,3.1401
Indonesia,IDN,1982,259.33398,67.7005,2.96565
Indonesia,IDN,1983,253.85255,90.84251,2.96565
Indonesia,IDN,1984,273.57245,106.0675,3.10521
Indonesia,IDN,1985,268.883,125.454,10.467
Indonesia,IDN,1986,275.73636,135.2995,16.81698
Indonesia,IDN,1987,285.60983,139.96849,26.36521
Indonesia,IDN,1988,300.38272,148.59601,27.53984
Indonesia,IDN,1989,318.60794,166.3585,41.33302
Indonesia,IDN,1990,366.26285,171.73029,39.787926
Indonesia,IDN,1991,390.09222,197.6868,40.266277
Indonesia,IDN,1992,420.5104,215.5959,49.150906
Indonesia,IDN,1993,448.4648,228.6911,57.296738
Indonesia,IDN,1994,443.34113,270.83142,57.316826
Indonesia,IDN,1995,490.8204,285.58444,63.07747
Indonesia,IDN,1996,527.91,297.3052,75.18891
Indonesia,IDN,1997,584.76495,310.11414,92.728874
Indonesia,IDN,1998,557.09625,298.9895,99.51191
Indonesia,IDN,1999,583.22876,324.91727,136.964
Indonesia,IDN,2000,637.6342,330.0515,153.06941
Indonesia,IDN,2001,659.7541,341.34586,194.33177
Indonesia,IDN,2002,663.0472,371.0345,200.4558
Indonesia,IDN,2003,683.08,395.58176,269.08673
Indonesia,IDN,2004,721.0085,362.02185,247.38066
Indonesia,IDN,2005,720.2949,363.93564,283.74948
Indonesia,IDN,2006,693.5674,371.11362,330.78885
Indonesia,IDN,2007,731.70544,346.4204,417.32904
Indonesia,IDN,2008,746.4561,396.94687,366.07092
Indonesia,IDN,2009,750.0341,421.00803,378.32092
Indonesia,IDN,2010,793.81995,440.47586,429.6194
Indonesia,IDN,2011,850.97736,427.34302,496.2655
Indonesia,IDN,2012,894.8122,469.77582,505.7057
Indonesia,IDN,2013,865.0088,437.8836,440.75632
Indonesia,IDN,2014,861.4602,441.3333,469.06967
Indonesia,IDN,2015,822.09674,469.23,532.274
Indonesia,IDN,2016,792.95087,440.13916,544.3162
Indonesia,IDN,2017,850.3321,499.61502,566.1091
Indonesia,IDN,2018,877.21906,431.07056,655.7294
Indonesia,IDN,2019,855.10266,407.2039,801.23114
Indonesia,IDN,2020,753.2117,376.63028,765.3799
Indonesia,IDN,2021,786.71375,407.7586,763.2296
Indonesia,IDN,2022,858.0725,398.3222,1216.5106
Indonesia,IDN,2023,857.43665,434.47916,1199.9062
Indonesia,IDN,2024,878.98413,472.71695,1311.3457
Iran,IRN,1965,81.939705,7.813279,2.45393
Iran,IRN,1966,89.68452,8.191687,2.69816
Iran,IRN,1967,99.20545,8.587943,2.97728
Iran,IRN,1968,109.47246,9.173318,3.27966
Iran,IRN,1969,119.56593,10.7639265,3.6169298
Iran,IRN,1970,129.19635,25.524555,3.98909
Iran,IRN,1971,141.64665,29.543463,2.810413
Iran,IRN,1972,157.65855,33.817947,4.391081
Iran,IRN,1973,189.24191,41.077072,7.3832474
Iran,IRN,1974,219.959,41.765083,8.086142
Iran,IRN,1975,257.91962,42.608833,14.979475
Iran,IRN,1976,292.32513,47.995686,14.805025
Iran,IRN,1977,339.15933,49.080723,14.977358
Iran,IRN,1978,340.1507,38.00843,9.15167
Iran,IRN,1979,357.9212,50.9207,13.209831
Iran,IRN,1980,330.28473,45.35404,13.911492
Iran,IRN,1981,328.61838,49.280403,11.616998
Iran,IRN,1982,357.87906,67.49103,15.668668
Iran,IRN,1983,435.68042,77.13311,14.783498
Iran,IRN,1984,471.64413,89.78872,11.429499
Iran,IRN,1985,518.38904,96.86438,11.244663
Iran,IRN,1986,478.29694,93.05475,11.074993
Iran,IRN,1987,498.8362,113.91767,10.89417
Iran,IRN,1988,500.27936,123.67468,11.242
Iran,IRN,1989,536.6414,156.16837,8.259161
Iran,IRN,1990,553.2112,227.98512,8.261172
Iran,IRN,1991,586.54645,265.31036,11.791995
Iran,IRN,1992,630.63934,305.18286,10.385509
Iran,IRN,1993,691.7041,165.13165,12.766507
Iran,IRN,1994,714.48303,261.05283,12.817842
Iran,IRN,1995,702.6482,318.67996,12.004997
Iran,IRN,1996,737.46826,374.79385,12.558331
Iran,IRN,1997,758.171,397.5235,12.872003
Iran,IRN,1998,736.06213,462.3135,14.989162
Iran,IRN,1999,752.26575,549.7264,14.264881
Iran,IRN,2000,775.7112,594.40875,15.159658
Iran,IRN,2001,799.744,665.327,14.862
Iran,IRN,2002,806.6087,782.20325,14.081557
Iran,IRN,2003,810.2835,802.7674,15.257164
Iran,IRN,2004,848.9064,932.5602,15.971223
Iran,IRN,2005,910.1544,970.46906,18.102768
Iran,IRN,2006,991.9344,1057.84,17.473772
Iran,IRN,2007,999.07385,1185.5222,18.215395
Iran,IRN,2008,1029.7059,1257.8672,14.342342
Iran,IRN,2009,1002.6773,1347.9441,9.255012
Iran,IRN,2010,972.17633,1443.894,13.363621
Iran,IRN,2011,978.04443,1531.9261,13.733183
Iran,IRN,2012,998.7805,1525.4553,10.651124
Iran,IRN,2013,1075.3906,1538.3448,8.86266
Iran,IRN,2014,991.93774,1734.0094,10.552487
Iran,IRN,2015,864.85693,1840.1948,12.6951065
Iran,IRN,2016,888.2897,1963.1906,10.559657
Iran,IRN,2017,896.9061,2050.0398,11.981638
Iran,IRN,2018,933.4988,2126.4338,15.848833
Iran,IRN,2019,985.50775,2183.8955,18.932867
Iran,IRN,2020,950.84296,2367.6733,21.400637
Iran,IRN,2021,1010.11536,2295.3145,20.254835
Iran,IRN,2022,1017.02094,2394.013,21.513763
Iran,IRN,2023,1031.4215,2465.8333,18.062593
Iran,IRN,2024,1044.6382,2453.936,18.450346
Iraq,IRQ,1965,18.0648,4.7310004,0
Iraq,IRQ,1966,19.331001,5.7665,0
Iraq,IRQ,1967,20.708927,4.598,0
Iraq,IRQ,1968,22.232122,4.6075,0
Iraq,IRQ,1969,23.810186,7.2390003,0
Iraq,IRQ,1970,31.23763,7.41,0
Iraq,IRQ,1971,33.480137,8.7875,0
Iraq,IRQ,1972,40.72927,8.882501,0
Iraq,IRQ,1973,39.85893,8.645,0
Iraq,IRQ,1974,39.219147,7.9420004,0
Iraq,IRQ,1975,39.173504,12.3025,0
Iraq,IRQ,1976,47.936947,17.1475,0
Iraq,IRQ,1977,56.694485,11.191,0
Iraq,IRQ,1978,60.07625,11.5995,0
Iraq,IRQ,1979,72.68304,16.6345,0
Iraq,IRQ,1980,87.1314,12.1695,0
Iraq,IRQ,1981,87.037094,5.89,0
Iraq,IRQ,1982,89.883965,6.46,0
Iraq,IRQ,1983,106.461365,4.465,0
Iraq,IRQ,1984,117.46719,5.605,0
Iraq,IRQ,1985,133.36305,8.075,0
Iraq,IRQ,1986,148.48793,14.725,0
Iraq,IRQ,1987,151.33095,35.625,0
Iraq,IRQ,1988,164.51309,53.2,0
Iraq,IRQ,1989,186.95409,61.274998,0
Iraq,IRQ,1990,186.1421,37.809998,0
Iraq,IRQ,1991,127.142624,16.53,0
Iraq,IRQ,1992,201.05925,21.565,0
Iraq,IRQ,1993,273.86227,24.225,0
Iraq,IRQ,1994,309.44556,30.115,0
Iraq,IRQ,1995,305.5216,30.115,0
Iraq,IRQ,1996,307.12216,30.78,0
Iraq,IRQ,1997,374.77612,28.975,0
Iraq,IRQ,1998,271.37985,28.025002,0
Iraq,IRQ,1999,188.50584,30.21,0
Iraq,IRQ,2000,283.2356,29.925001,0
Iraq,IRQ,2001,323.30173,26.220001,0
Iraq,IRQ,2002,306.809,22.42,0
Iraq,IRQ,2003,275.40967,14.82,0
Iraq,IRQ,2004,299.94012,9.5,0
Iraq,IRQ,2005,280.47946,13.775,0
Iraq,IRQ,2006,271.65643,13.775,0
Iraq,IRQ,2007,243.81943,45.429573,0
Iraq,IRQ,2008,273.0638,64.57625,0
Iraq,IRQ,2009,263.04932,68.5273,0
Iraq,IRQ,2010,310.87958,71.35259,0
Iraq,IRQ,2011,332.70312,63.0192,0
Iraq,IRQ,2012,365.83423,63.413452,0
Iraq,IRQ,2013,402.03412,70.72655,0
Iraq,IRQ,2014,394.05093,75.30834,0
Iraq,IRQ,2015,391.2975,73.01097,0
Iraq,IRQ,2016,396.5495,98.95578,0
Iraq,IRQ,2017,478.2491,114.26856,0
Iraq,IRQ,2018,470.87967,146.00446,0
Iraq,IRQ,2019,458.79535,194.95229,0
Iraq,IRQ,2020,397.99588,184.85127,0
Iraq,IRQ,2021,444.49966,164.19315,0
Iraq,IRQ,2022,488.49573,183.6163,0
Iraq,IRQ,2023,520.97363,192.28493,0
Iraq,IRQ,2024,534.4997,197.71445,0
Ireland,IRL,1965,28.522163,0,36.35538
Ireland,IRL,1966,31.881552,0,41.41443
Ireland,IRL,1967,35.69569,0,44.10096
Ireland,IRL,1968,39.704014,0,53.85853
Ireland,IRL,1969,43.153435,0,51.276672
Ireland,IRL,1970,48.426376,0,25.0045
Ireland,IRL,1971,53.493187,0,23.86476
Ireland,IRL,1972,58.884476,0,22.213299
Ireland,IRL,1973,63.811317,0,21.66669
Ireland,IRL,1974,63.197315,0,23.364672
Ireland,IRL,1975,61.815147,0,19.78263
Ireland,IRL,1976,62.782482,0,20.34087
Ireland,IRL,1977,66.95627,0,21.30616
Ireland,IRL,1978,71.89355,0,20.154789
Ireland,IRL,1979,75.46185,2.7623749,23.120441
Ireland,IRL,1980,67.97169,8.06575,21.91092
Ireland,IRL,1981,60.38429,12.127501,22.93436
Ireland,IRL,1982,52.857918,17.796625,24.26018
Ireland,IRL,1983,48.004547,19.25,26.31869
Ireland,IRL,1984,47.20721,20.395374,25.22547
Ireland,IRL,1985,47.078075,21.00175,28.98196
Ireland,IRL,1986,58.11852,14.812875,31.85457
Ireland,IRL,1987,51.009117,14.755125,40.92597
Ireland,IRL,1988,46.249054,17.700375,41.67029
Ireland,IRL,1989,47.584457,20.072939,41.7517
Ireland,IRL,1990,53.734264,21.82951,40.26153
Ireland,IRL,1991,59.26925,22.36449,38.621994
Ireland,IRL,1992,61.681023,22.12026,36.786816
Ireland,IRL,1993,62.440945,25.132431,35.746235
Ireland,IRL,1994,68.39255,25.562738,34.203613
Ireland,IRL,1995,69.824715,27.20257,34.437813
Ireland,IRL,1996,73.24784,30.900911,34.62536
Ireland,IRL,1997,78.033714,32.29651,32.98866
Ireland,IRL,1998,87.46068,32.65704,33.207924
Ireland,IRL,1999,98.69789,34.92489,28.569187
Ireland,IRL,2000,99.360954,40.04209,30.419252
Ireland,IRL,2001,106.50095,41.763332,31.861221
Ireland,IRL,2002,103.80247,42.868183,30.630024
Ireland,IRL,2003,101.32408,42.55417,29.650684
Ireland,IRL,2004,106.12375,42.48439,27.702469
Ireland,IRL,2005,111.53505,40.437508,30.784609
Ireland,IRL,2006,113.51547,45.90361,27.77244
Ireland,IRL,2007,112.17092,49.83455,27.12116
Ireland,IRL,2008,106.85292,52.20707,26.53966
Ireland,IRL,2009,91.39404,49.55543,23.20185
Ireland,IRL,2010,88.99753,54.67263,23.097181
Ireland,IRL,2011,83.32917,48.09005,22.66687
Ireland,IRL,2012,78.68121,46.903374,26.29543
Ireland,IRL,2013,79.802826,44.67215,23.79498
Ireland,IRL,2014,78.99451,43.282696,23.38793
Ireland,IRL,2015,81.82425,43.763687,25.505402
Ireland,IRL,2016,86.16183,49.20653,24.50441
Ireland,IRL,2017,85.46276,50.18881,20.86448
Ireland,IRL,2018,88.72634,52.105392,16.40505
Ireland,IRL,2019,88.71635,53.158844,11.740789
Ireland,IRL,2020,75.046776,53.08083,10.0594015
Ireland,IRL,2021,81.74555,50.982754,13.721661
Ireland,IRL,2022,85.65837,51.99971,11.048163
Ireland,IRL,2023,84.52713,48.262775,6.578881
Ireland,IRL,2024,85.428696,49.659447,4.770604
Israel,ISR,1965,40.27698,0.729922,0
Israel,ISR,1966,41.695316,0.94626486,0
Israel,ISR,1967,50.674126,1.0596769,0
Israel,ISR,1968,51.301483,1.3598694,0
Israel,ISR,1969,58.121662,1.3977629,0
Israel,ISR,1970,62.26058,1.2773635,0
Israel,ISR,1971,70.908646,1.1956639,0
Israel,ISR,1972,67.1222,1.1819576,0
Israel,ISR,1973,72.303604,0.5130416,0
Israel,ISR,1974,72.49729,0.6269912,0
Israel,ISR,1975,74.568344,0.5729726,0
Israel,ISR,1976,76.48452,0.55201024,0
Israel,ISR,1977,80.3445,0.54851645,0
Israel,ISR,1978,87.7867,0.53964776,0
Israel,ISR,1979,90.86663,0.3843109,0
Israel,ISR,1980,92.546585,0.018274924,0.01163
Israel,ISR,1981,94.11931,0.01934992,0.01163
Israel,ISR,1982,94.85222,0.43080446,6.45465
Israel,ISR,1983,89.02869,0.61032873,12.16498
Israel,ISR,1984,85.71314,0.53292906,19.689589
Israel,ISR,1985,76.264885,0.5014854,21.48061
Israel,ISR,1986,79.106224,0.37597972,23.853128
Israel,ISR,1987,84.97657,0.42838573,25.39992
Israel,ISR,1988,94.02596,0.39317963,24.341589
Israel,ISR,1989,97.610435,0.36092976,26.29543
Israel,ISR,1990,101.24891,0.3122862,27.565228
Israel,ISR,1991,101.15154,0.2598802,29.848465
Israel,ISR,1992,116.151215,0.22225533,36.737354
Israel,ISR,1993,124.56148,0.22144909,41.506565
Israel,ISR,1994,129.30417,0.2045179,43.992268
Israel,ISR,1995,146.87704,0.23838025,48.019012
Israel,ISR,1996,143.86281,0.14969313,58.213406
Israel,ISR,1997,157.65808,0.178718,63.302193
Israel,ISR,1998,164.65373,0.11233704,67.9536
Israel,ISR,1999,174.33197,0.10104958,66.74112
Israel,ISR,2000,154.44406,0.09083712,72.74457
Israel,ISR,2001,143.08977,0.095137104,83.96879
Israel,ISR,2002,142.72649,0.084924646,88.76049
Israel,ISR,2003,146.52625,0.07713093,91.98803
Israel,ISR,2004,139.08589,11.2940235,92.87359
Israel,ISR,2005,136.45407,15.564874,92.33707
Israel,ISR,2006,132.76782,21.733877,91.287125
Israel,ISR,2007,135.56348,26.004726,93.359634
Israel,ISR,2008,134.59229,35.780224,91.8698
Israel,ISR,2009,124.926895,39.671444,89.96574
Israel,ISR,2010,123.8482,50.680744,89.91977
Israel,ISR,2011,129.74031,47.07425,92.25194
Israel,ISR,2012,154.56673,24.201479,102.46896
Israel,ISR,2013,117.32228,65.77108,82.44158
Israel,ISR,2014,109.44141,71.84518,76.612236
Israel,ISR,2015,116.4035,79.90341,75.02718
Israel,ISR,2016,119.49044,91.77966,64.12097
Israel,ISR,2017,124.57352,97.64178,58.192833
Israel,ISR,2018,125.85821,105.74614,54.78136
Israel,ISR,2019,127.130394,107.21879,57.898838
Israel,ISR,2020,109.86071,112.68187,50.470398
Israel,ISR,2021,114.3978,117.33736,45.23372
Israel,ISR,2022,124.50161,121.42279,44.42776
Israel,ISR,2023,120.645256,105.03216,35.176098
Israel,ISR,2024,114.59136,103.78928,30.757141
Italy,ITA,1965,610.7383,73.746994,100.32038
Italy,ITA,1966,673.4347,80.52125,104.34436
Italy,ITA,1967,745.36487,87.953255,114.34616
Italy,ITA,1968,821.8544,103.2935,110.74086
Italy,ITA,1969,905.2703,113.41175,113.67162
Italy,ITA,1970,1024.0592,122.352005,114.7881
Italy,ITA,1971,1101.3706,126.3975,110.89205
Italy,ITA,1972,1156.2516,144.94624,103.19299
Italy,ITA,1973,1217.0194,162.83325,104.70489
Italy,ITA,1974,1184.078,183.13525,114.02052
Italy,ITA,1975,1112.0739,211.03175,114.3229
Italy,ITA,1976,1162.1108,255.52075,113.35761
Italy,ITA,1977,1130.0889,260.9535,111.47355
Italy,ITA,1978,1186.6757,257.09375,113.392494
Italy,ITA,1979,1225.9446,264.134,124.440994
Italy,ITA,1980,1163.8812,262.16376,146.00302
Italy,ITA,1981,1138.7347,254.19875,149.63158
Italy,ITA,1982,1081.3064,253.31276,167.29756
Italy,ITA,1983,1053.4365,260.48724,156.58632
Italy,ITA,1984,1005.08795,306.87524,177.5901
Italy,ITA,1985,999.8842,311.90073,175.33388
Italy,ITA,1986,1023.8365,329.77652,172.34497
Italy,ITA,1987,1067.5886,365.805,171.0773
Italy,ITA,1988,1086.6915,396.84848,160.35445
Italy,ITA,1989,1118.1211,429.2785,167.30917
Italy,ITA,1990,1424.875,454.26025,170.25906
Italy,ITA,1991,1312.1063,482.582,161.7242
Italy,ITA,1992,1346.129,478.1345,141.86089
Italy,ITA,1993,1323.6052,487.87524,124.069534
Italy,ITA,1994,1319.4658,471.44324,131.00253
Italy,ITA,1995,1385.0332,519.3058,140.90717
Italy,ITA,1996,1374.6149,535.7568,129.65752
Italy,ITA,1997,1373.4979,556.2978,131.55106
Italy,ITA,1998,1329.4376,598.945,136.56216
Italy,ITA,1999,1276.0321,651.00085,136.37933
Italy,ITA,2000,1125.4979,678.785,145.58014
Italy,ITA,2001,1101.7239,680.64575,154.69652
Italy,ITA,2002,1124.5614,676.0287,159.67828
Italy,ITA,2003,1116.1444,745.3318,172.29904
Italy,ITA,2004,1099.3705,773.4183,193.01273
Italy,ITA,2005,1062.0243,827.69543,191.53354
Italy,ITA,2006,1069.8597,810.5877,193.91122
Italy,ITA,2007,1032.5938,814.5612,189.84833
Italy,ITA,2008,984.539,808.51514,183.7009
Italy,ITA,2009,898.9732,743.1756,143.82344
Italy,ITA,2010,878.6839,791.499,159.02751
Italy,ITA,2011,851.1852,742.1607,178.26997
Italy,ITA,2012,790.2025,713.5658,182.7333
Italy,ITA,2013,711.2821,667.4043,157.40312
Italy,ITA,2014,725.4599,589.7159,153.44742
Italy,ITA,2015,736.12726,643.1542,143.39546
Italy,ITA,2016,721.54535,675.4584,126.97493
Italy,ITA,2017,722.2751,715.78796,111.18957
Italy,ITA,2018,738.58154,692.14087,101.994774
Italy,ITA,2019,724.5385,707.9061,77.0536
Italy,ITA,2020,595.9134,676.2516,58.868187
Italy,ITA,2021,665.1538,723.73676,65.09709
Italy,ITA,2022,729.38477,651.9902,86.41852
Italy,ITA,2023,714.07965,585.93884,53.60289
Italy,ITA,2024,712.7318,589.25793,27.937792
Japan,JPN,1965,1022.04364,18.2615,566.5229
Japan,JPN,1966,1220.0682,18.73975,603.7729
Japan,JPN,1967,1445.0398,19.386002,663.1947
Japan,JPN,1968,1645.5842,21.095001,682.455
Japan,JPN,1969,2017.5236,23.325546,728.98267
Japan,JPN,1970,2444.1145,35.721493,702.30524
Japan,JPN,1971,2633.4075,38.301754,637.6661
Japan,JPN,1972,2894.374,38.316814,623.12146
Japan,JPN,1973,3271.468,53.32014,658.8215
Japan,JPN,1974,3098.383,72.872955,698.3457
Japan,JPN,1975,3070.5293,87.283585,653.26324
Japan,JPN,1976,3215.9766,104.6348,638.7905
Japan,JPN,1977,3247.2256,127.78507,602.65674
Japan,JPN,1978,3274.6074,179.3443,545.7324
Japan,JPN,1979,3221.443,212.78882,582.8143
Japan,JPN,1980,2871.159,251.80937,677.0605
Japan,JPN,1981,2707.4973,252.3105,759.07
Japan,JPN,1982,2555.3738,258.38336,723.9473
Japan,JPN,1983,2620.6226,278.06335,713.5824
Japan,JPN,1984,2568.1838,373.98093,797.98047
Japan,JPN,1985,2509.7917,400.5977,832.8265
Japan,JPN,1986,2522.5608,407.61813,793.0756
Japan,JPN,1987,2639.6982,418.04544,809.3264
Japan,JPN,1988,2798.2007,443.39005,874.77185
Japan,JPN,1989,2871.3735,460.5596,876.1641
Japan,JPN,1990,2928.7988,503.1589,907.68976
Japan,JPN,1991,3023.089,532.0146,900.4808
Japan,JPN,1992,3098.17,553.1084,885.2547
Japan,JPN,1993,3044.2654,556.9387,902.80554
Japan,JPN,1994,3212.045,595.6147,945.3257
Japan,JPN,1995,3234.1843,606.17584,979.8555
Japan,JPN,1996,3259.9888,646.7724,1005.58246
Japan,JPN,1997,3224.3533,671.34784,1032.946
Japan,JPN,1998,3134.1433,691.63885,984.7194
Japan,JPN,1999,3181.5173,726.41864,1035.9772
Japan,JPN,2000,3179.2053,756.65015,1110.6034
Japan,JPN,2001,3076.0095,777.28394,1137.1547
Japan,JPN,2002,3026.113,760.4604,1207.9081
Japan,JPN,2003,3117.3787,834.98224,1241.2594
Japan,JPN,2004,3048.324,806.0406,1274.1025
Japan,JPN,2005,3086.6357,827.27966,1334.8142
Japan,JPN,2006,2975.8223,885.50336,1312.1418
Japan,JPN,2007,2892.6091,953.90063,1377.4036
Japan,JPN,2008,2780.0032,990.995,1414.7809
Japan,JPN,2009,2495.7231,924.7802,1186.9474
Japan,JPN,2010,2514.3208,999.3672,1352.7346
Japan,JPN,2011,2512.4082,1120.2524,1282.6497
Japan,JPN,2012,2665.7046,1232.1508,1354.1991
Japan,JPN,2013,2552.7695,1235.3688,1409.4381
Japan,JPN,2014,2422.78,1247.5212,1385.7356
Japan,JPN,2015,2335.274,1187.1764,1397.981
Japan,JPN,2016,2269.2039,1164.1744,1395.3855
